"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"BQH","Blackrock New York Municipal Bond Trust","14.02","39257472.1","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/bqh",
"MFV","MFS Special Value Trust","5.5499","39118747.645","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mfv",
"REN           ","Resolute Energy Corporation","0.5","38755975.5","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ren           ",
"FMD","First Marblehead Corporation (The)","3.29","38388910.98","n/a","2003","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/fmd",
"AXR","AMREP Corporation","4.58","36912299.32","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/axr",
"GDP","Goodrich Petroleum Corporation","0.63","36215720.1","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/gdp",
"DDE","Dover Downs Gaming & Entertainment Inc","1.08","35490603.6","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/dde",
"GRR","Asia Tigers Fund, Inc. (The)","10","35300340","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grr",
"ACI","Arch Coal, Inc.","1.6","34025969.6","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/aci",
"ECT","ECA Marcellus Trust I","1.7","29928500","n/a","2010","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ect",
"MPO","Midstates Petroleum Company, Inc.","4.31","29691775.33","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mpo",
"SFY","Swift Energy Company","0.6","26726873.4","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sfy",
"EQS","Equus Total Return, Inc.","1.71","21671934.66","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eqs",
"RNO","Rhino Resource Partners LP","0.6794","19772388.6474","n/a","2010","Energy","Coal Mining","http://www.nasdaq.com/symbol/rno",
"MTR","Mesa Royalty Trust","10.32","19232248.8","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mtr",
"PGN","Paragon Offshore plc","0.2234","19209169.8594","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pgn",
"ISH","International Shipholding Corporation","2.14","15693488.84","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ish",
"DOM","Dominion Resources Black Warrior Trust","0.7508","5893780","n/a","1994","Energy","Coal Mining","http://www.nasdaq.com/symbol/dom",
"NOR","Noranda Aluminum Holding Corporation","1.9948","2851907.7108","n/a","2010","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/nor",
"SRF","Cushing Energy Income Fund (The)","14.08","1354031.36","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/srf",
"AA^B","Alcoa Inc.","33.2799","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aa^b",
"ABR^A","Arbor Realty Trust","25.0399","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^a",
"ABR^B","Arbor Realty Trust","24.25","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^b",
"ABR^C","Arbor Realty Trust","25.3448","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^c",
"ABRN","Arbor Realty Trust","24.93","0","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/abrn",
"ACV","AllianzGI Diversified Income & Convertible Fund","18.94","0","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/acv",
"AES^C","The AES Corporation","50.14","0","n/a","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/aes^c",
"AEUA","Anadarko Petroleum Corporation","40.69","0","n/a","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/aeua",
"AF^C","Astoria Financial Corporation","26.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/af^c",
"AFA","American Financial Group, Inc.","26.0796","0","n/a","2012","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afa",
"AFGE","American Financial Group, Inc.","26.57","0","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afge",
"AFSD","Aflac Incorporated","25.54","0","n/a","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/afsd",
"AFSI^A","AmTrust Financial Services, Inc.","24.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^a",
"AFSI^B","AmTrust Financial Services, Inc.","25.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^b",
"AFSI^C","AmTrust Financial Services, Inc.","25.89","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^c",
"AFSI^D","AmTrust Financial Services, Inc.","25.87","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^d",
"AFSS","AmTrust Financial Services, Inc.","25.57","0","n/a","2015","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afss",
"AFST","AmTrust Financial Services, Inc.","26.2","0","n/a","2015","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afst",
"AFW","American Financial Group, Inc.","26.77","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afw",
"AGM^A","Federal Agricultural Mortgage Corporation","25.5886","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agm^a",
"AGM^B","Federal Agricultural Mortgage Corporation","27","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agm^b",
"AGM^C","Federal Agricultural Mortgage Corporation","25.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agm^c",
"AGN^A","Allergan plc.","1044.96","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agn^a",
"AHT^A","Ashford Hospitality Trust Inc","25.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^a",
"AHT^D","Ashford Hospitality Trust Inc","25.31","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^d",
"AHT^E","Ashford Hospitality Trust Inc","25.58","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^e",
"AIB","Apollo Investment Corporation","25.42","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aib",
"AIC","Arlington Asset Investment Corp","22.5","0","n/a","2015","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aic",
"AIG.WS","American International Group, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aig.ws",
"AIV^A","Apartment Investment and Management Company","27.09","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aiv^a",
"AIV^Z","Apartment Investment and Management Company","25.53","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aiv^z",
"AIW","Arlington Asset Investment Corp","21.86","0","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aiw",
"AIY","Apollo Investment Corporation","25.83","0","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/aiy",
"ALL^A","Allstate Corporation (The)","26.29","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^a",
"ALL^B","Allstate Corporation (The)","25.73","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^b",
"ALL^C","Allstate Corporation (The)","27.3","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^c",
"ALL^D","Allstate Corporation (The)","27.43","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^d",
"ALL^E","Allstate Corporation (The)","27.36","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^e",
"ALL^F","Allstate Corporation (The)","26.65","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^f",
"ALLY^A","Ally Financial Inc.","25.88","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ally^a",
"ALLY^B","Ally Financial Inc.","25.78","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ally^b",
"ALP^O","Alabama Power Company","28.31","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/alp^o",
"ALR^B","Alere Inc.","325","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/alr^b",
"AMT^A","American Tower Corporation (REIT)","105.59","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amt^a",
"AMT^B","American Tower Corporation (REIT)","104.65","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amt^b",
"AMTG^A","Apollo Residential Mortgage, Inc.","23.36","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amtg^a",
"ANH^A","Anworth Mortgage Asset  Corporation","25.55","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/anh^a",
"ANH^B","Anworth Mortgage Asset  Corporation","23.18","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/anh^b",
"ANH^C","Anworth Mortgage Asset  Corporation","23.9801","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/anh^c",
"ARE^E","Alexandria Real Estate Equities, Inc.","25.72","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/are^e",
"ARI^A","Apollo Commercial Real Estate Finance","25.9793","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ari^a",
"AROC","Archrock, Inc.","12.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aroc",
"ARP^D","Atlas Resource Partners, L.P.","12.15","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arp^d",
"ARP^E","Atlas Resource Partners, L.P.","16.4999","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arp^e",
"ARR^A","ARMOUR Residential REIT, Inc.","23","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arr^a",
"ARR^B","ARMOUR Residential REIT, Inc.","20.89","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arr^b",
"ARU","Ares Capital Corporation","25.57","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aru",
"ASB^B","Associated Banc-Corp","26.64","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asb^b",
"ASB^C","Associated Banc-Corp","25.8154","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asb^c",
"BAC.WS.B","Bank of America Corporation","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac.ws.b",
"BAC^D","Bank of America Corporation","25.65","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^d",
"BAC^E","Bank of America Corporation","21.66","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^e",
"BAC^I","Bank of America Corporation","26.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^i",
"BAC^L","Bank of America Corporation","1109.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^l",
"BAC^W","Bank of America Corporation","26.54","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac^w",
"BAC^Y","Bank of America Corporation","26.4","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac^y",
"BAC^Z","Bank of America Corporation","25.91","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^z",
"BANC^C","Banc of California, Inc.","26.74","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banc^c",
"BANC^D","Banc of California, Inc.","26.32","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banc^d",
"BBT^D","BB&T Corporation","26.49","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbt^d",
"BBT^E","BB&T Corporation","26.07","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbt^e",
"BBT^F","BB&T Corporation","24.99","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbt^f",
"BBT^G","BB&T Corporation","25.0861","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbt^g",
"BDN^E","Brandywine Realty Tr","26.33","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bdn^e",
"BFS^C","Saul Centers, Inc.","25.8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfs^c",
"BGCA","BGC Partners, Inc.","27.73","0","n/a","2012","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/bgca",
"BGE^B","Baltimore Gas & Electric Company","25.77","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bge^b",
"BIOA.WS","BioAmber Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bioa.ws",
"BK^C","Bank Of New York Mellon Corporation (The)","26.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bk^c",
"BML^G","Bank of America Corporation","18.41","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bml^g",
"BML^H","Bank of America Corporation","18.39","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bml^h",
"BML^I","Bank of America Corporation","25.8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bml^i",
"BML^J","Bank of America Corporation","22.09","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bml^j",
"BML^L","Bank of America Corporation","21.06","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bml^l",
"BOCA","Banc of California, Inc.","25.67","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/boca",
"BST","BlackRock Science and Technology Trust","17.42","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/bst",
"BXP^B","Boston Properties, Inc.","25.22","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bxp^b",
"C.WS.B","Citigroup Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c.ws.b",
"C^C","Citigroup Inc.","25.35","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^c",
"C^J","Citigroup Inc.","27.73","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^j",
"C^K","Citigroup Inc.","27.33","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^k",
"C^L","Citigroup Inc.","26.95","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^l",
"C^N","Citigroup Inc.","25.54","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^n",
"C^P","Citigroup Inc.","27.9001","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^p",
"CBB^B","Cincinnati Bell Inc","49.251","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbb^b",
"CBL^D","CBL & Associates Properties, Inc.","25.41","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbl^d",
"CBL^E","CBL & Associates Properties, Inc.","25.451","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbl^e",
"CCG^A","Campus Crest Communities, Inc.","26.271","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ccg^a",
"CCI^A","Crown Castle International Corporation","107.37","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cci^a",
"CCV","Comcast Corporation","26.48","0","n/a","2012","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ccv",
"CCZ","Comcast Corporation","48.0001","0","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ccz",
"CDR^B","Cedar Realty Trust, Inc.","25.34","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cdr^b",
"CFC^A","Countrywide Financial Corporation","25.73","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfc^a",
"CFC^B","Countrywide Financial Corporation","25.7801","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfc^b",
"CFR^A","Cullen/Frost Bankers, Inc.","25.37","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfr^a",
"CHK^D","Chesapeake Energy Corporation","58.75","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chk^d",
"CHSP^A","Chesapeake Lodging Trust","26.276","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chsp^a",
"CLA","Capitala Finance Corp.","25.55","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/cla",
"CLNY^A","Colony Capital, Inc","26.65","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clny^a",
"CLNY^B","Colony Capital, Inc","24.24","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clny^b",
"CLNY^C","Colony Capital, Inc","23.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clny^c",
"CMA.WS","Comerica Incorporated","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cma.ws",
"CMO^E","Capstead Mortgage Corporation","24.42","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cmo^e",
"CMS^B","CMS Energy Corporation","102.4999","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/cms^b",
"COF.WS","Capital One Financial Corporation","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cof.ws",
"COF^C","Capital One Financial Corporation","26.29","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cof^c",
"COF^D","Capital One Financial Corporation","27.3","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cof^d",
"COF^F","Capital One Financial Corporation","26.11","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cof^f",
"COF^P","Capital One Financial Corporation","25.95","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cof^p",
"COR^A","CoreSite Realty Corporation","26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cor^a",
"CORR^A","CorEnergy Infrastructure Trust, Inc.","24.1816","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/corr^a",
"CPE^A","Callon Petroleum Company","46","0","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cpe^a",
"CTQ","Qwest Corporation","25.88","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctq",
"CTU","Qwest Corporation","26.56","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctu",
"CTV","Qwest Corporation","26.03","0","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctv",
"CTW","Qwest Corporation","26.23","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctw",
"CTY","Qwest Corporation","24.96","0","n/a","2013","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cty",
"CTZ","Qwest Corporation","25.25","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctz",
"CUBE^A","CubeSmart","26.38","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cube^a",
"CUBI^C","Customers Bancorp, Inc","26.24","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cubi^c",
"CUBS","Customers Bancorp, Inc","26.95","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubs",
